Ишимбай - Стерлитамак;102;Наумовка;62,2061882019043;70,7599411010742;Стерлитамак;62,2137942930468;70,9302315225407;4
Исянгулово - Уфа;611;Мраково;62,9057884216309;69,2229385375977;Мелеуз;62,2065202985491;69,681296648298;4
Белебей-М.Москва;132;Кош-Елга;60,298900604248;71,4556427001953;Белебей;60,1639169262302;71,8110947147492;4
Уфа - Октябрьский через Туймазы;600 Т;Туймазы;59,7044503061395;72,7754761545282;пер. Кандринский (в ст. Туймазы);60,1879615783691;72,6465072631836;4
Бирск-Каргино;123;Бирск;61,7834456307547;74,3506142752511;Баженово;61,8250198364258;74,4949111938477;4
Уфа - Валентиновка;592;Валентиновка;63,2516593933105;72,6487884521484;Уфа;62,2843813573507;73,0739957909835;4
Мелеуз-В.Биккузино;242;В.Биккузино;62,8558311462402;69,7503967285156;Мелеуз;62,2065202985491;69,681296648298;4
Мелеуз-В.Биккузино;242;Мелеуз;62,2065202985491;69,681296648298;В.Биккузино;62,8558311462402;69,7503967285156;4
Верхнеяркеево - Нефтекамск;762;Верхнеяркеево;60,3934282575335;74,4128041948591;Дюртюли;60,9999590421978;74,4713568436472;4
Приютово - Октябрьский;717;Усман Ташлы (в ст. Шахово);59,5587310791016;72,1333694458008;Октябрьский;59,4753243965015;72,540652091043;4
Аскарово- Белорецк;924;Белорецк;64,9019702911377;71,5395347595215;Узян-Баш;64,7622528076172;71,0228271484375;4
Белебей-М.Москва;132;Менеуз-Москва;60,3943786621094;71,3964462280273;Белебей;60,1639169262302;71,8110947147492;4
Янаул - Чургулды;110 Я;Янаул;61,0832973827015;76,021052273837;Ст. Акбулатово КП;61,8204002380371;75,7509078979492;4
Янаул - Чургулды;110 Я;Андреевка;62,3099403381348;72,4271926879883;Янаул;61,0832973827015;76,021052273837;4
Янаул-Кармановская ГРЭС;118;Янаул;61,0832973827015;76,021052273837;Карманово;60,6490783691406;75,9502487182617;4
Уфа - В. Татышлы;547;Уфа;62,2843813573507;73,0739957909835;Верхние Татышлы;62,0859184265137;76,0824737548828;4
Стерлитамак АВ-Стерлибашево АС- Янгурча;170;Стерлибашево;61,4433002471924;70,5663757324219;Турмаево МГ;61,3911094665527;70,7214965820313;4
Октябрьский - Ермекеево;621;Октябрьский;59,4753243965015;72,540652091043;Усман Ташлы (в ст. Шахово);59,5587310791016;72,1333694458008;4
Уфа - Федоровка;571;Стерлитамак;62,2137942930468;70,9302315225407;Стерлибашево;61,4433002471924;70,5663757324219;4
Дюртюли - Уфа;536;Дюртюли;60,9999590421978;74,4713568436472;Кушнаренково;61,5291397094727;73,7307754516602;4
Белебей - Стерлитамак через Киргиз Мияки;800К;Киргиз-Мияки;60,9466524124146;70,9238910675049;Белебей;60,1639169262302;71,8110947147492;4
Уфа - Янаул ч/з зап. Развилку;584;Бирск;61,7834456307547;74,3506142752511;Бураево;61,5998058319092;75,16796875;4
Октябрьский - Ермекеево;621;Октябрьский;59,4753243965015;72,540652091043;Уязы-Тамак (в ст. Каратово);59,3982810974121;72,324951171875;4
Нефтекамск-Янаул;114;Кувакино;60,5896492004395;75,8407363891602;Никольск;60,6564483642578;75,8727874755859;4
Дюртюли-Бирск (переправа);115;Дюртюли;60,9999590421978;74,4713568436472;Суккулово;61,0659103393555;74,3449935913086;4
Уфа - Кумертау;591;Мелеуз;62,2065202985491;69,681296648298;Уфа;62,2843813573507;73,0739957909835;4
Уфа - Сибай;798;Мелеуз;62,2065202985491;69,681296648298;Мраково;62,9057884216309;69,2229385375977;4
Шаран-Туймазы;119;Дюрменево (в ст. Чалмалы);59,9079093933105;73,0546035766602;Туймазы;59,7044503061395;72,7754761545282;4
Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;106;Нефтекамск;60,3442287804945;75,6877160702112;Н. Янзигит;60,2746887207031;75,2306671142578;4
Стерлитамак - Золотоношка;281;Стерлитамак;62,2137942930468;70,9302315225407;Веселое;62,0382499694824;70,7835922241211;4
Бакалы - Октябрьский;618;Бакалы;59,8262348175049;73,8812294006348;Сакатово;59,6986808776855;73,6076889038086;4
Уфа (Южный автовокзал) - Таптыково;164 Т;Уфа;62,2843813573507;73,0739957909835;пер. Нижегородка;62,1099700927734;72,7769393920898;4
Петровск-Макарово-Стерлитамак;103;Стерлитамак;62,2137942930468;70,9302315225407;Петровское АС;62,6946296691895;70,8995132446289;4
Нефтекамск-Янаул;114;Апасево;60,4256706237793;75,7376403808594;Кувакино;60,5896492004395;75,8407363891602;4
Кутлугуза-Стерлитамак;116;Стерлитамак;62,2137942930468;70,9302315225407;Кутлугуза;62,5822906494141;71,3193283081055;4
Октябрьский-Шахово;113;Октябрьский;59,4753243965015;72,540652091043;Каратово (в ст. Якшеево);59,4096298217773;72,2701263427734;4
Сибай - Кумертау;738;Кумертау;62,0444156646729;69,3144878387451;Исянгулово АС МГ,;62,9219093322754;68,2677917480469;4
Октябрьский-Шахово;113;Якшаево МГ;59,4320106506348;72,2084426879883;Октябрьский;59,4753243965015;72,540652091043;4
Уфа (Южный автовокзал) - Шипово;124;Уфа;62,2843813573507;73,0739957909835;Нагаево;60,3284683227539;75,3682098388672;4
Уфа - Акъяр;578;Салават;62,1580488031561;70,4199778238932;Мраково;62,9057884216309;69,2229385375977;3
Уфа - Учалы;593;Белорецк;64,9019702911377;71,5395347595215;Уфа;62,2843813573507;73,0739957909835;3
Верхнеяркеево - Нефтекамск;762;Нефтекамск;60,3442287804945;75,6877160702112;Дюртюли;60,9999590421978;74,4713568436472;3
Янаул - Октябрьский;744;Нефтекамск;60,3442287804945;75,6877160702112;Янаул;61,0832973827015;76,021052273837;3
Учалы - Стерлитамак;828;Белорецк;64,9019702911377;71,5395347595215;Стерлитамак;62,2137942930468;70,9302315225407;3
Салават АВ- Стерлитамак АВ;101;Салават;62,1580488031561;70,4199778238932;Покровка;62,4311790466309;71,3377685546875;3
Уфа - Караидель ч/з Зап. развилку;577;Гараж Мишкино;62,2247200012207;74,5857772827148;Уфа;62,2843813573507;73,0739957909835;3
Федоровка АС- Салават АВ;500;Салават;62,1580488031561;70,4199778238932;Златоустовка;61,7225189208984;70,0491180419922;3
Белебей-Суккулово;117;Белебей;60,1639169262302;71,8110947147492;Елань-Чишма;59,850341796875;71,9654922485352;3
Стерлитамак-Красноусольск АС;282;Дубровка;62,6600914001465;71,4753265380859;Стерлитамак;62,2137942930468;70,9302315225407;3
Туймазы - Уфа;590;Туймазы;59,7044503061395;72,7754761545282;пер. Буздякский (в ст. Туймазы);60,6385688781738;72,8478164672852;3
Кумертау-Кинзебаево;105;Павловка;62,3613586425781;69,1452026367188;Кумертау;62,0444156646729;69,3144878387451;3
Стерлитамак АВ-Стерлибашево АС- Янгурча;170;Стерлитамак;62,2137942930468;70,9302315225407;Янгурча МГ;61,3584785461426;70,7885894775391;3
Белебей-Приютово;101;ШГПЗ;60,014820098877;71,4955902099609;Белебей;60,1639169262302;71,8110947147492;3
Бакалы - Октябрьский;618;Октябрьский;59,4753243965015;72,540652091043;Дияшево (прямое направление);59,6818695068359;73,7031097412109;3
Стерлитамак (кол. Рынок) - Наумовка;109;Техникум;62,1675796508789;70,7073135375977;Наумовка;62,1723518371582;70,7130966186523;3
Белебей-Приютово;101;Белебей;60,1639169262302;71,8110947147492;ШГПЗ;60,014820098877;71,4955902099609;3
Нефтекамск-Янаул;114;Янаул;61,0832973827015;76,021052273837;Раздолье;60,4789581298828;75,7915878295898;3
Белебей-Приютово;101;Мартыново;60,0417594909668;71,6132736206055;Белебей;60,1639169262302;71,8110947147492;3
Уфа - Кумлекулево;113;Курасково;62,0750389099121;73,2206115722656;Уфа;62,2843813573507;73,0739957909835;3
Агидель-Нефтекамск;120;Агидель;60,0021919250488;75,3203796386719;С/огород №4;60,1035118103027;75,3465423583984;3
Нефтекамск - Бирск;671;Нефтекамск;60,3442287804945;75,6877160702112;Баженово;61,8250198364258;74,4949111938477;3
Октябрьский - Туймазы ч/з Нарышево;106;Туймазы;59,7044503061395;72,7754761545282;Октябрьский;59,4753243965015;72,540652091043;3
В. Яркеево-Дюртюли;110;Верхнеяркеево;60,3934282575335;74,4128041948591;Дюртюли;60,9999590421978;74,4713568436472;3
Семилетка-В.Яркеево;105;Верхнеманчарово;60,6623191833496;74,2493515014648;Верхнеяркеево;60,3934282575335;74,4128041948591;3
Семилетка-В.Яркеево;105;Верхнеяркеево;60,3934282575335;74,4128041948591;Верхнеманчарово;60,6623191833496;74,2493515014648;3
Мелеуз-В.Биккузино;242;Восточное;62,5948295593262;69,6811828613281;Мелеуз;62,2065202985491;69,681296648298;3
Мелеуз-В.Биккузино;242;Мелеуз;62,2065202985491;69,681296648298;Восточное;62,5948295593262;69,6811828613281;3
Сибай - Акъяр ч/з Подольск;750;Сибай;65,2238910481081;69,2290459325758;Целинное МГ;65,1550064086914;68,3664398193359;3
Янаул - Октябрьский;744;Янаул;61,0832973827015;76,021052273837;Туймазы;59,7044503061395;72,7754761545282;3
Нефтекамск-Калегино;121;Нефтекамск;60,3442287804945;75,6877160702112;Кариево;60,5086288452148;75,5333633422852;3
Уфа - Учалы;593;Учалы;66,0259419759115;72,2239725748698;Белорецк;64,9019702911377;71,5395347595215;3
Сибай - Акъяр ч/з Подольск;750;Сибай;65,2238910481081;69,2290459325758;Сосновка МГ;63,6838798522949;68,3036575317383;3
Кумертау-Кинзебаево;105;Знаменка;62,2976303100586;69,2427368164063;Кумертау;62,0444156646729;69,3144878387451;3
Верхнеяркеево - Нефтекамск;762;Нефтекамск;60,3442287804945;75,6877160702112;Верхнеяркеево;60,3934282575335;74,4128041948591;3
Уфа - Мраково;601;Мраково;62,9057884216309;69,2229385375977;Мелеуз;62,2065202985491;69,681296648298;3
Саит-Баба-Уфа;741;Уфа;62,2843813573507;73,0739957909835;Красный Зилим;62,9545707702637;72,2299270629883;3
Петровск-Макарово-Стерлитамак;103;Петровское АС;62,6946296691895;70,8995132446289;Макарово КП;62,9390602111816;70,9529724121094;3
Нефтекамск - Амзя - 9 км;116-2;Музяково;60,4707183837891;75,8082885742188;Раздолье;60,4789581298828;75,7915878295898;3
Нефтекамск-Ст. Буртюк;105а;Н. Мушта;60,4749298095703;75,244987487793;Нефтекамск;60,3442287804945;75,6877160702112;3
Нефтекамск-Куяново;102;Нефтекамск;60,3442287804945;75,6877160702112;Арлан;60,3210105895996;75,4506530761719;3
Уфа - В. Татышлы;547;Старобалтачево;62,1679992675781;75,5095901489258;Бирск;61,7834456307547;74,3506142752511;3
Стерлитамак - Шеверли;117;пов. Талачево;62,0077018737793;71,1177673339844;Стерлитамак;62,2137942930468;70,9302315225407;3
Уфа - Кумлекулево;113;"""Сады """"Бачурино""""""";62,1343002319336;73,3845062255859;Уфа;62,2843813573507;73,0739957909835;3
Мелеуз - Уфа;581;Уфа;62,2843813573507;73,0739957909835;Салават;62,1580488031561;70,4199778238932;3
Уфа Южный АВ - Мусино;120;Уфа;62,2843813573507;73,0739957909835;Ракитов Куст;62,1794509887695;72,4742202758789;3
Янаул - Октябрьский;744;Октябрьский;59,4753243965015;72,540652091043;Дюртюли деревня (прямое направление);59,8026084899902;73,0652770996094;3
Уфа - Янаул;584;Бирск;61,7834456307547;74,3506142752511;Янаул;61,0832973827015;76,021052273837;3
Чекмагуш-Дюртюли;202;Новокутово;60,6930503845215;73,9436569213867;Чекмагуш;60,7597579956055;73,8104583740234;3
Нефтекамск-Красный Холм;115;Качмаш;60,8483505249023;75,4400100708008;Краснохолмский;61,1543106079102;75,4824111938477;3
Нефтекамск-Красный Холм;115;Краснохолмский;61,1543106079102;75,4824111938477;Качмаш;60,8483505249023;75,4400100708008;3
Агидель-Нефтекамск;120;Агидель;60,0021919250488;75,3203796386719;Кузгово (в ст. Агидели);60,1089706420898;75,3461532592773;3
Уфа - Янаул ч/з зап. Развилку;584;Бирск;61,7834456307547;74,3506142752511;поворот Сосновка;61,8267097473145;74,6279373168945;3
Уфа - В. Татышлы;547;Верхние Татышлы;62,0859184265137;76,0824737548828;Уфа;62,2843813573507;73,0739957909835;3
Уфа - Янаул ч/з зап. Развилку;584;Бирск;61,7834456307547;74,3506142752511;Чураево;61,8046112060547;74,7636566162109;3
Стерлитамак - Янгискаин;119;Стерлитамак;62,2137942930468;70,9302315225407;Буруновка;62,5153388977051;71,1111068725586;3
Уфа - В. Татышлы;547;Старобалтачево;62,1679992675781;75,5095901489258;Уфа;62,2843813573507;73,0739957909835;3
Уфа - Бураево ч/з Зап. развилку;594;Бураево;61,5998058319092;75,16796875;Бирск;61,7834456307547;74,3506142752511;3
Уфа - Кумлекулево;113;Опытное хозяйство (трасса);62,0636215209961;73,2116470336914;Курасково (в ст. Николаевки);62,0628700256348;73,2121276855469;3
Приютово - Октябрьский;717;Ст.Тураево (в ст. Якшеево);59,4850883483887;72,1540069580078;Октябрьский;59,4753243965015;72,540652091043;3
Октябрьский - Нефтекамск;626;Нефтекамск;60,3442287804945;75,6877160702112;Октябрьский;59,4753243965015;72,540652091043;3
Исянгулово - Уфа;611;Уфа;62,2843813573507;73,0739957909835;Салават;62,1580488031561;70,4199778238932;3
Стерлитамак - Наумкино;290;Стерлитамак;62,2137942930468;70,9302315225407;Асавбашево;61,9310493469238;71,3078308105469;3
Туймазы - Уфа через Кандры;595;Туймазы;59,7044503061395;72,7754761545282;Уфа;62,2843813573507;73,0739957909835;3
Саит-Баба-Уфа;741;пер. Архангельское;63,1054191589355;72,3757781982422;Красный Зилим МГ;62,9773101806641;72,2438735961914;3
Янаул - Октябрьский;744;Дюртюли;60,9999590421978;74,4713568436472;Янаул;61,0832973827015;76,021052273837;3
Уфа - Янаул ч/з зап. Развилку;584;Янаул;61,0832973827015;76,021052273837;Кучаш;61,4579086303711;75,5004425048828;3
Белебей-Суккулово;117;Белебей;60,1639169262302;71,8110947147492;Ермолкино;59,9572105407715;71,9820785522461;3
Нефтекамск-Кармановская ГРЭС;112;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;ЖДВ Карманово;60,6477813720703;75,9728164672852;3
Уфа - Кушнаренково;258;Кушнаренково;61,5291397094727;73,7307754516602;Подымалово;61,9685592651367;73,2938232421875;3
Нефтекамск - Амзя - 9 км;116-2;Мурзино;60,4694786071777;75,8161773681641;Амзя;61,9794998168945;71,3588485717773;3
сан. Красноусольск - Уфа;552С;Уфа;62,2843813573507;73,0739957909835;пов. Белое Озеро МГ;62,5290603637695;71,5873870849609;3
Приютово - Октябрьский;717;Октябрьский;59,4753243965015;72,540652091043;Усман Ташлы (в ст. Шахово);59,5587310791016;72,1333694458008;3
Уфа - Федоровка;571;Стерлитамак;62,2137942930468;70,9302315225407;Федоровка;61,3685035705566;70,0828323364258;3
Стерлитамак АВ-сан. Красноусольский;282;Стерлитамак;62,2137942930468;70,9302315225407;Санаторий Красноусольск КП МГ;62,8531303405762;71,4844665527344;3
Нефтекамск-Красный Холм;115;Кариево;60,5086288452148;75,5333633422852;Нефтекамск;60,3442287804945;75,6877160702112;3
сан. Красноусольск - Уфа;552С;Красноусольский;62,7925933837891;71,4237482706706;пов. Белое Озеро МГ;62,5290603637695;71,5873870849609;3
Стерлитамак-Красноусольск АС;282;пов. Родина;62,7376708984375;71,4828872680664;Стерлитамак;62,2137942930468;70,9302315225407;3
Мелеуз-Федоровка;229;Мелеуз;62,2065202985491;69,681296648298;Романовка;61,8674812316895;74,121223449707;3
Уфа (ул. Дзержинского) - Аэропорт;101;Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;3
Бакалы - Октябрьский;618;с. Тюменяк (в ст. Туймазы);59,8119201660156;72,9230194091797;Туймазы;59,7044503061395;72,7754761545282;3
Караидель - Бирск;653;Караидель;63,2805290222168;75,1601333618164;Бирск;61,7834456307547;74,3506142752511;3
Караидель - Нефтекамск;968;Нефтекамск;60,3442287804945;75,6877160702112;Бураево;61,5998058319092;75,16796875;3
Караидель - Нефтекамск;968;Янаул;61,0832973827015;76,021052273837;Старобалтачево;62,1679992675781;75,5095901489258;3
Уфа Южный АВ - Мусино;120;Андреевка;62,3099403381348;72,4271926879883;Уфа;62,2843813573507;73,0739957909835;3
Янаул - Октябрьский;744;Октябрьский;59,4753243965015;72,540652091043;Нефтекамск;60,3442287804945;75,6877160702112;3
Аскарово- Белорецк;924;Белорецк;64,9019702911377;71,5395347595215;Сосновка МГ;63,6838798522949;68,3036575317383;3
"""Уфа - Сады """"Бачурино""""""";113 к;Уфа;62,2843813573507;73,0739957909835;"""Сады """"Бачурино""""""";62,1343002319336;73,3845062255859;3
Уфа - Александровка;154;Уфа;62,2843813573507;73,0739957909835;Александровка;62,1353988647461;72,1773986816406;3
Караидель - Нефтекамск;968;Нефтекамск;60,3442287804945;75,6877160702112;Аскино;62,9095802307129;75,6766662597656;3
Уфа - Кумлекулево;113;д. Горново 2;62,1302795410156;73,3382034301758;с. Курасково 2;62,0753898620605;73,2211837768555;3
Федоровка АС- Салават АВ;500;Каралачик;61,4342613220215;69,9901733398438;Гавриловка;61,779598236084;70,1178131103516;3
"""Уфа - с/х """"Шемяк""""""";109;Нурлино 1 (в ст. Нурлино 2);61,8002281188965;73,1720275878906;Уфа;62,2843813573507;73,0739957909835;3
Уфа - Кумлекулево;113;№2 (д. Красный Яр);62,1531600952148;73,3198471069336;с. Курасково 2;62,0753898620605;73,2211837768555;3
Стерлитамак - Сады Аэропорт 2;110-2;Стерлитамак;62,2137942930468;70,9302315225407;Веселое;62,0382499694824;70,7835922241211;3
Уфа Южный АВ - Первушино;117 к;Уфа;62,2843813573507;73,0739957909835;Старые Камышлы;61,9919891357422;73,4319000244141;3
Стерлитамак - Сады Сосновка;132;6 совхоз (прямое);62,2353210449219;70,8113098144531;Стерлитамак;62,2137942930468;70,9302315225407;3
Мелеуз-В.Биккузино;242;Бусурмановка;62,5647583007813;69,735969543457;Мелеуз;62,2065202985491;69,681296648298;3
Нефтекамск - Амзя - 9 км;116-2;Амзя;61,9794998168945;71,3588485717773;Мурзино;60,4694786071777;75,8161773681641;3
Приютово - Стерлитамак;623;Стерлитамак;62,2137942930468;70,9302315225407;Стерлибашево;61,4433002471924;70,5663757324219;3
Дюртюли - Уфа;536;Дюртюли;60,9999590421978;74,4713568436472;Суккулово;61,0659103393555;74,3449935913086;3
Стерлитамак АВ-Кабакуш;201;Стерлитамак;62,2137942930468;70,9302315225407;Елимбетово;61,871410369873;70,4113922119141;3
Старобалтачево - Нефтекамск  065675 С;65675 С;Верхние Татышлы;62,0859184265137;76,0824737548828;Нефтекамск;60,3442287804945;75,6877160702112;3
Янаул - Чургулды;110 Я;Янаул;61,0832973827015;76,021052273837;Югомаш;61,5687217712402;75,819580078125;3
Бакалы - Октябрьский;618;Туймазы;59,7044503061395;72,7754761545282;Покровка;62,4315986633301;71,3387069702148;3
Стерлитамак АВ-Саитбаба;240;Стерлитамак;62,2137942930468;70,9302315225407;Саитбаба;63,0512313842773;71,7851791381836;3
Нефтекамск АВ - Уфа (Южный автовокзал);588;Уфа;62,2843813573507;73,0739957909835;Москово;61,2503089904785;74,1529312133789;3
Бижбуляк - Белебей;645;Белебей;60,1639169262302;71,8110947147492;Михайловка;62,5695190429688;70,9103469848633;3
Кумертау-Кинзебаево;105;Покровка 3;62,203498840332;70,7482681274414;Кумертау;62,0444156646729;69,3144878387451;3
Приютово - Октябрьский;717;Октябрьский;59,4753243965015;72,540652091043;Каратово (в ст. Якшеево);59,4096298217773;72,2701263427734;3
Стерлитамак АВ-Стерлибашево АС;149;Стерлибашево;61,4433002471924;70,5663757324219;Ибракаево;61,5446090698242;70,6293869018555;3
Исянгулово - Уфа;611;Уфа;62,2843813573507;73,0739957909835;Мелеуз;62,2065202985491;69,681296648298;3
Нефтекамск-Кармановская ГРЭС;112;Нефтекамск;60,3442287804945;75,6877160702112;"""С/о """"Белая поляна""""""";60,5761413574219;75,8375396728516;3
Стерлитамак - Янгискаин;119;Буруновка;62,5153388977051;71,1111068725586;Стерлитамак;62,2137942930468;70,9302315225407;3
Уфа АЦ ВАЗ-Аэропорт;110;Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;Уфа;62,2843813573507;73,0739957909835;3
Сибай - Акъяр ч/з Подольск;750;Акъяр АС МГ;64,737060546875;67,6725921630859;Подольск (обратное);64,992057800293;67,9989013671875;3
Уфа-Н.Киешки;572;Уфа;62,2843813573507;73,0739957909835;Суук-Чишма;62,2232398986816;72,5060424804688;3
Салават-Сухаревка;106;Салават;62,1580488031561;70,4199778238932;Даниловка;61,9015808105469;70,3735580444336;3
Нефтекамск-Янаул;114;Апасево;60,4256706237793;75,7376403808594;Никольск;60,6564483642578;75,8727874755859;3
Нефтекамск - Амзя - 9 км;116-2;Музяково;60,4707183837891;75,8082885742188;Калтаево;60,4666481018066;75,8817596435547;3
Октябрьский - Стерлитамак через Туймазы;822;Стерлитамак;62,2137942930468;70,9302315225407;Туймазы;59,7044503061395;72,7754761545282;3
Уфа - Янаул;584;Бураево;61,5998058319092;75,16796875;Уфа;62,2843813573507;73,0739957909835;3
Уфа - Салават через Ишимбай;551И;Уфа;62,2843813573507;73,0739957909835;Салават;62,1580488031561;70,4199778238932;3
Уфа - Караидель ч/з Благовещенск;577;Бирск;61,7834456307547;74,3506142752511;пер.Благовещенск;62,212100982666;73,6452484130859;3
Уфа - Федоровка;571;Уфа;62,2843813573507;73,0739957909835;Стерлибашево;61,4433002471924;70,5663757324219;3
Белебей-Приютово;101;Белебей;60,1639169262302;71,8110947147492;Мартыново;60,0417594909668;71,6132736206055;3
Уфа - Мраково;601;Стерлитамак;62,2137942930468;70,9302315225407;Уфа;62,2843813573507;73,0739957909835;3
Нефтекамск-Куяново;102;Нефтекамск;60,3442287804945;75,6877160702112;Шушнур;60,444709777832;75,2909317016602;3
Салават-Мелеуз;102;Юлдаш(обратное);62,1896705627441;70,3055572509766;Салават;62,1580488031561;70,4199778238932;3
Белебей - Стерлитамак через Киргиз Мияки;800К;Стерлитамак;62,2137942930468;70,9302315225407;Стерлибашево;61,4433002471924;70,5663757324219;3
Зилаир - Сибай ч/з Юлдыбаево;792;Сибай;65,2238910481081;69,2290459325758;Зилаир;63,8799591064453;68,3529434204102;3
Бакалы - Туймазы;629;Туймазы;59,7044503061395;72,7754761545282;Зириклы;59,7868309020996;73,2396926879883;3
Октябрьский - Ермекеево;621;Октябрьский;59,4753243965015;72,540652091043;Рятамак МГ;59,5179710388184;71,778190612793;3
Уфа - Федоровка;571;Стерлибашево;61,4433002471924;70,5663757324219;Стерлитамак;62,2137942930468;70,9302315225407;3
Уфа - Караидель ч/з Благовещенск;577;перекресток Мишкино;62,2209587097168;74,6151275634766;Елышево;62,2781982421875;74,7069778442383;3
Чекмагуш-Дюртюли;202;Дюртюли;60,9999590421978;74,4713568436472;Верхний Аташ;60,8091011047363;74,1760482788086;3
Ишимбай - Стерлитамак;102;Ишимбай;62,2965090433757;70,5925622304281;Ишимбай;62,2965090433757;70,5925622304281;3
Федоровка АС-Стерлитамак АВ ч\з Стерлибашево АС;503;Стерлибашево;61,4433002471924;70,5663757324219;Федоровка;61,3685035705566;70,0828323364258;3
Уфа - Валентиновка;592;пер. Архангельское;63,1054191589355;72,3757781982422;Казанка;63,2048797607422;72,6051864624023;3
Уфа - Федоровка;571;Стерлитамак;62,2137942930468;70,9302315225407;Уфа;62,2843813573507;73,0739957909835;3
Нефтекамск-Кармановская ГРЭС;112;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Раздолье;60,4789581298828;75,7915878295898;3
Приютово - Октябрьский;717;Уязы-Тамак (в ст. Каратово);59,3982810974121;72,324951171875;Октябрьский;59,4753243965015;72,540652091043;3
Октябрьский - Нефтекамск;626;Чекмагуш;60,7597579956055;73,8104583740234;Нефтекамск;60,3442287804945;75,6877160702112;3
Белебей-Суккулово;117;Белебей;60,1639169262302;71,8110947147492;Аделькино 1;60,0242614746094;71,9536819458008;3
Уфа - Учалы;593;Уфа;62,2843813573507;73,0739957909835;Белорецк;64,9019702911377;71,5395347595215;3
Уфа - Янаул ч/з зап. Развилку;584;Уфа;62,2843813573507;73,0739957909835;Ильмурзино;61,9936218261719;73,4355697631836;3
Стерлитамак АВ-Мраково;205;Стерлитамак;62,2137942930468;70,9302315225407;Юрактау;62,4124794006348;71,1340866088867;3
Белебей - Уфа;530Р;Белебей;60,1639169262302;71,8110947147492;Аксеново перекресток;60,6879196166992;71,4760589599609;3
Федоровка АС- Салават АВ;500;Б.Четырман;61,6380195617676;69,9180374145508;Салават;62,1580488031561;70,4199778238932;3
Нефтекамск АВ - Уфа (Южный автовокзал);588;Дюртюли;60,9999590421978;74,4713568436472;пер.Юсупово МГ;60,7964782714844;74,9407272338867;3
Стерлитамак (кол. Рынок) - Наумовка;109;Техникум;62,1675796508789;70,7073135375977;Совхоз техникум;62,2118797302246;70,7791519165039;3
Чишмы-Уфа;151;Уфа;62,2843813573507;73,0739957909835;"""Сады """"Автомобилист"""" (для 126 м-та)""";61,9731216430664;72,7718734741211;3
Салават-Мелеуз;102;Васильевка(обратное);62,1795997619629;69,9076690673828;Мелеуз;62,2065202985491;69,681296648298;3
Нефтекамск - Амзя - 9 км;116-2;Раздолье;60,4789581298828;75,7915878295898;Амзя;61,9794998168945;71,3588485717773;3
Уфа АЦ ВАЗ-Аэропорт;110;Уфа;62,2843813573507;73,0739957909835;Поселок Чесноковка (в ст. города);62,1866188049316;72,7925872802734;3
Нефтекамск-Кармановская ГРЭС;112;ЖДВ Карманово;60,6477813720703;75,9728164672852;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;3
Нефтекамск-Кармановская ГРЭС;112;Раздолье;60,4789581298828;75,7915878295898;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;3
Ишимбай - Стерлитамак;102;Покровка;62,4311790466309;71,3377685546875;Стерлитамак;62,2137942930468;70,9302315225407;3
Стерлитамак - Золотоношка;281;Стерлитамак;62,2137942930468;70,9302315225407;Стерлитамак;62,2137942930468;70,9302315225407;3
Стерлитамак АВ - Янгискаин;119 Т;Стерлитамак;62,2137942930468;70,9302315225407;Буруновка;62,5153388977051;71,1111068725586;3
Мелеуз - Уфа;581;Уфа;62,2843813573507;73,0739957909835;Мелеуз;62,2065202985491;69,681296648298;3
Мелеуз-Юмагузино;241;Восточное;62,5948295593262;69,6811828613281;Мелеуз;62,2065202985491;69,681296648298;3
Туймазы - Якшаево;1;Октябрьский;59,4753243965015;72,540652091043;Каратово (в ст. Якшеево);59,4096298217773;72,2701263427734;3
Мелеуз-Юмагузино;241;Мелеуз;62,2065202985491;69,681296648298;Восточное;62,5948295593262;69,6811828613281;3
Туймазы - Якшаево;1;Туймазы;59,7044503061395;72,7754761545282;Старые Туймазы (в ст. Туймазы АВ);59,6004981994629;72,6756286621094;3
Стерлитамак АВ-Стерлибашево Ас - Уч. Асан;680;Стерлибашево;61,4433002471924;70,5663757324219;Стерлитамак;62,2137942930468;70,9302315225407;3
Янаул - Октябрьский;744;Нефтекамск;60,3442287804945;75,6877160702112;Туймазы;59,7044503061395;72,7754761545282;3
Уфа - Янаул;584;Уфа;62,2843813573507;73,0739957909835;Янаул;61,0832973827015;76,021052273837;3
Зилаир - Сибай ч/з Юлдыбаево;792;Сибай;65,2238910481081;69,2290459325758;Юлдыбаево КП;64,354248046875;68,5712966918945;3
Янаул - Октябрьский;744;Дюртюли деревня (прямое направление);59,8026084899902;73,0652770996094;Октябрьский;59,4753243965015;72,540652091043;3
Бирск-Мишкино;120;Бирск;61,7834456307547;74,3506142752511;Чебыково;61,9590797424316;74,5344467163086;3
Аскарово- Белорецк;924;Белорецк;64,9019702911377;71,5395347595215;Уткалево;64,7557525634766;71,1977691650391;3
