Мелеуз;62,2065202985491;69,681296648298;Юмагузино АС;62,7023696899414;69,5700531005859;23
Ташкиново;60,3443794250488;75,5878829956055;Нефтекамск;60,3442287804945;75,6877160702112;23
Нефтекамск;60,3442287804945;75,6877160702112;Султыево;60,7515106201172;75,8671035766602;23
Дюртюли;60,9999590421978;74,4713568436472;Исмайлово (в ст. Староболтачево);60,7302703857422;74,6135482788086;23
Бирск;61,7834456307547;74,3506142752511;Янаул;61,0832973827015;76,021052273837;22
Октябрьский;59,4753243965015;72,540652091043;Бакалы;59,8262348175049;73,8812294006348;22
Нефтекамск;60,3442287804945;75,6877160702112;Нефтекамск;60,3442287804945;75,6877160702112;22
Стерлитамак;62,2137942930468;70,9302315225407;Большой Куганак;62,3848609924316;71,2570266723633;22
СНТ Озерки;62,2783203125;70,8254165649414;Стерлитамак;62,2137942930468;70,9302315225407;22
Сосновка;60,4728889465332;75,9207763671875;Нефтекамск;60,3442287804945;75,6877160702112;22
Уфа;62,2843813573507;73,0739957909835;Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;22
Агидель;60,0021919250488;75,3203796386719;Уфа;62,2843813573507;73,0739957909835;22
Уфа;62,2843813573507;73,0739957909835;Сады - 1 (по 111к);61,8080406188965;73,4613571166992;22
Шаран;60,0476789474487;73,186351776123;Уфа;62,2843813573507;73,0739957909835;21
Стерлитамак;62,2137942930468;70,9302315225407;Мраково;62,9057884216309;69,2229385375977;21
с. Тюменяк (в ст. Бирск);59,8119201660156;72,9230194091797;Туймазы;59,7044503061395;72,7754761545282;21
Сибай;65,2238910481081;69,2290459325758;Хасаново (в ст. Сибая для 115 м-та);65,1399383544922;69,113151550293;21
Северный КПП;62,3552207946777;73,4455337524414;Александровка;62,1601295471191;72,1736831665039;21
Кутерем;60,6150016784668;75,4841003417969;Нефтекамск;60,3442287804945;75,6877160702112;21
д. Зубовка;60,3143310546875;75,8270874023438;Нефтекамск;60,3442287804945;75,6877160702112;21
Стерлитамак;62,2137942930468;70,9302315225407;Золотоношка;61,741870880127;70,541633605957;21
Янаул;61,0832973827015;76,021052273837;Бураево;61,5998058319092;75,16796875;21
Нижнезаитово;59,6700782775879;73,2108535766602;Туймазы;59,7044503061395;72,7754761545282;21
Кутлинка;60,4337310791016;75,627571105957;Нефтекамск;60,3442287804945;75,6877160702112;21
Бураево;61,5998058319092;75,16796875;Уфа;62,2843813573507;73,0739957909835;21
Мелеуз;62,2065202985491;69,681296648298;Федоровка;61,3685035705566;70,0828323364258;21
Зирган МГ (изОренбурга);62,1685409545898;70,1571502685547;Байталлы (прямое напрвление);61,3034515380859;73,6363220214844;21
