Уфа;62,2843813573507;73,0739957909835;"""Сады """"Сар-Саз"""" (в ст. Мусино)""";62,1816711425781;72,4375076293945;30
Агидель;60,0021919250488;75,3203796386719;Уфа;62,2843813573507;73,0739957909835;30
Бирск;61,7834456307547;74,3506142752511;Баженово;61,8250198364258;74,4949111938477;30
Нефтекамск;60,3442287804945;75,6877160702112;д. Воробьево;60,3569412231445;75,7582015991211;30
Старые Камышлы;61,9919891357422;73,4319000244141;Уфа;62,2843813573507;73,0739957909835;30
Нефтекамск;60,3442287804945;75,6877160702112;Кувакино;60,5896492004395;75,8407363891602;29
Уфа;62,2843813573507;73,0739957909835;Кандринский перекресток;60,1949806213379;72,6500625610352;29
Нефтекамск;60,3442287804945;75,6877160702112;пер.Куяново МГ;60,6455917358398;75,1280670166016;29
Нефтекамск;60,3442287804945;75,6877160702112;Никольск;60,6564483642578;75,8727874755859;29
Стерлитамак;62,2137942930468;70,9302315225407;Сетрлитамакский Зерносовхоз МГ;61,882740020752;70,7686767578125;29
Уфа;62,2843813573507;73,0739957909835;Авдон;61,9432601928711;72,9004592895508;29
Ермолаево;62,0499105453491;69,2097702026367;Ермолаево;62,0499105453491;69,2097702026367;29
Нефтекамск;60,3442287804945;75,6877160702112;Кельтей;60,6473617553711;75,4507675170898;28
Загорск;62,9547882080078;73,1556777954102;Уфа;62,2843813573507;73,0739957909835;28
Уфа;62,2843813573507;73,0739957909835;п. Зубово 1;62,1678695678711;72,807502746582;28
Сады Родничок;62,0120697021484;70,8868865966797;Стерлитамак;62,2137942930468;70,9302315225407;28
"""Кафе """"Отдых""""""";62,1901092529297;72,8301467895508;Уфа;62,2843813573507;73,0739957909835;28
Уфа;62,2843813573507;73,0739957909835;Сады (для 107 м-та);62,2087097167969;73,2133331298828;28
Стерлитамак;62,2137942930468;70,9302315225407;Талачево;62,036449432373;71,1645584106445;28
Стерлитамак;62,2137942930468;70,9302315225407;Семенкино;61,9381408691406;71,251953125;28
Уфа;62,2843813573507;73,0739957909835;Населенный пункт Нагаево;62,3907203674316;72,8090362548828;27
Коммунальные сады (в ст. Уфы);61,9773597717285;73,3878631591797;Уфа;62,2843813573507;73,0739957909835;27
Стерлитамак;62,2137942930468;70,9302315225407;Кармаскалы;62,1264495849609;71,1268615722656;27
Октябрьский;59,4753243965015;72,540652091043;Бакалы;59,8262348175049;73,8812294006348;27
Шаран;60,0476789474487;73,186351776123;Уфа;62,2843813573507;73,0739957909835;27
Стерлитамак;62,2137942930468;70,9302315225407;Янгискаин;62,6004219055176;71,2006072998047;27
Шаран;60,0476789474487;73,186351776123;с. Чалмалы;59,9819412231445;73,1319427490234;27
Микрорайон «Федоровка»;62,4191093444824;72,9360885620117;Уфа;62,2843813573507;73,0739957909835;27
Уфа;62,2843813573507;73,0739957909835;Микрорайон «Федоровка»;62,4191093444824;72,9360885620117;27
Уфа;62,2843813573507;73,0739957909835;"""Сады """"Акбердино""""""";62,4571990966797;72,7865219116211;26
Стерлитамак;62,2137942930468;70,9302315225407;Тюрюшля;61,8588600158691;70,6205825805664;26
Уфа;62,2843813573507;73,0739957909835;Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;26
Янгискаин;62,6004219055176;71,2006072998047;Стерлитамак;62,2137942930468;70,9302315225407;26
Салават;62,1580488031561;70,4199778238932;Федоровка;61,3685035705566;70,0828323364258;26
Тугаево;62,6545906066895;71,1385498046875;Стерлитамак;62,2137942930468;70,9302315225407;26
"""Сады """"Лесная поляна""""""";62,1466789245605;72,8246612548828;Уфа;62,2843813573507;73,0739957909835;26
Стерлитамак;62,2137942930468;70,9302315225407;Федоровка;61,3685035705566;70,0828323364258;26
Стерлитамак;62,2137942930468;70,9302315225407;Заливной;62,2351608276367;70,8109664916992;26
Зирган МГ (в ст.Оренбурга);62,1684303283691;70,157096862793;Мелеуз;62,2065202985491;69,681296648298;26
Бакалы;59,8262348175049;73,8812294006348;Октябрьский;59,4753243965015;72,540652091043;26
Сады Луч;62,0560302734375;70,8874969482422;Стерлитамак;62,2137942930468;70,9302315225407;26
Иглино;62,7044525146484;73,1967029571533;Уфа;62,2843813573507;73,0739957909835;26
Кутлинка;60,4337310791016;75,627571105957;Нефтекамск;60,3442287804945;75,6877160702112;25
Янаул;61,0832973827015;76,021052273837;Краснохолмский;61,1543106079102;75,4824111938477;25
С/огород конечная;60,2840881347656;75,8651504516602;Нефтекамск;60,3442287804945;75,6877160702112;25
Туймазы;59,7044503061395;72,7754761545282;Агиртамак (в ст. Ермунчино);59,7787017822266;72,8214492797852;25
Нефтекамск;60,3442287804945;75,6877160702112;Арлан;60,3210105895996;75,4506530761719;25
Туймазы;59,7044503061395;72,7754761545282;Бакалы;59,8262348175049;73,8812294006348;25
Янаул;61,0832973827015;76,021052273837;Бирск;61,7834456307547;74,3506142752511;25
"""Сады """"Майские""""""";62,1595001220703;70,7094268798828;Стерлитамак;62,2137942930468;70,9302315225407;24
Кутерем;60,6150016784668;75,4841003417969;Нефтекамск;60,3442287804945;75,6877160702112;24
Уфа;62,2843813573507;73,0739957909835;"""Сады """"Лесная поляна""""""";62,1466789245605;72,8246612548828;24
Стерлитамак;62,2137942930468;70,9302315225407;пос. Мебельный;62,3743896484375;71,0879135131836;24
Стерлитамак;62,2137942930468;70,9302315225407;Подлесное;62,1949691772461;71,2623519897461;24
Кандры;60,1674385070801;72,664909362793;Уфа;62,2843813573507;73,0739957909835;24
Апасево;60,4256706237793;75,7376403808594;Нефтекамск;60,3442287804945;75,6877160702112;24
Бураево;61,5998058319092;75,16796875;Уфа;62,2843813573507;73,0739957909835;24
Поселок Чесноковка (в ст. города);62,1866188049316;72,7925872802734;Уфа;62,2843813573507;73,0739957909835;24
Уфа;62,2843813573507;73,0739957909835;Сады Факел;61,8391990661621;73,4690704345703;24
Нефтекамск;60,3442287804945;75,6877160702112;Кармановская ГРЭС;60,71923828125;75,9933090209961;24
Стерлитамак;62,2137942930468;70,9302315225407;Сады Родничок;62,0120697021484;70,8868865966797;24
Уфа;62,2843813573507;73,0739957909835;Коммунальные сады (в ст. Уфы);61,9773597717285;73,3878631591797;24
"""Сады """"Бачурино""""""";62,1343002319336;73,3845062255859;Уфа;62,2843813573507;73,0739957909835;24
Белебей;60,1639169262302;71,8110947147492;Новая дорога;60,0721702575684;71,6803665161133;24
Бакалы;59,8262348175049;73,8812294006348;Туймазы;59,7044503061395;72,7754761545282;24
Ташкиново;60,3443794250488;75,5878829956055;Нефтекамск;60,3442287804945;75,6877160702112;23
Уфа;62,2843813573507;73,0739957909835;Салават;62,1580488031561;70,4199778238932;23
Агидель;60,0021919250488;75,3203796386719;Агидель;60,0021919250488;75,3203796386719;23
Салават;62,1580488031561;70,4199778238932;Корнеевка(прямое);62,0412101745605;70,3550109863281;23
пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Нефтекамск;60,3442287804945;75,6877160702112;23
Нефтекамск;60,3442287804945;75,6877160702112;Нефтекамск;60,3442287804945;75,6877160702112;23
Стерлитамак;62,2137942930468;70,9302315225407;Мраково;62,9057884216309;69,2229385375977;23
Ишимбай;62,2965090433757;70,5925622304281;Ишимбай;62,2965090433757;70,5925622304281;23
Новая дорога;60,0721702575684;71,6803665161133;Белебей;60,1639169262302;71,8110947147492;23
Уфа;62,2843813573507;73,0739957909835;Белебей;60,1639169262302;71,8110947147492;23
Октябрьский;59,4753243965015;72,540652091043;Белебей;60,1639169262302;71,8110947147492;23
Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;Сады УАИ (в ст. Мусино);62,1769104003906;72,3410034179688;23
Янаул;61,0832973827015;76,021052273837;Бураево;61,5998058319092;75,16796875;23
Федоровка;61,3685035705566;70,0828323364258;Стерлитамак;62,2137942930468;70,9302315225407;22
Стерлитамак;62,2137942930468;70,9302315225407;Золотоношка;61,741870880127;70,541633605957;22
д. Лекаревка;61,9461402893066;72,7589111328125;Уфа;62,2843813573507;73,0739957909835;22
Уфа;62,2843813573507;73,0739957909835;Шаран;60,0476789474487;73,186351776123;22
Какрыбашево;59,6554908752441;72,9584426879883;Туймазы;59,7044503061395;72,7754761545282;22
Сады (для 107 м-та);62,2087097167969;73,2133331298828;Уфа;62,2843813573507;73,0739957909835;22
поворот Н.Черкассы;62,440990447998;73,3400192260742;Уфа;62,2843813573507;73,0739957909835;22
С/огород №4;60,1035118103027;75,3465423583984;Уфа;62,2843813573507;73,0739957909835;22
Уфа;62,2843813573507;73,0739957909835;Агидель;60,0021919250488;75,3203796386719;22
Бирск;61,7834456307547;74,3506142752511;Янаул;61,0832973827015;76,021052273837;22
Мелеуз;62,2065202985491;69,681296648298;Федоровка;61,3685035705566;70,0828323364258;22
Нижнезаитово;59,6700782775879;73,2108535766602;Туймазы;59,7044503061395;72,7754761545282;22
Янаул;61,0832973827015;76,021052273837;Айбуляк ( в ст.Нефтек.);60,8623008728027;75,9043807983398;22
Федоровка;61,3685035705566;70,0828323364258;Мелеуз;62,2065202985491;69,681296648298;22
Сосновка;60,4728889465332;75,9207763671875;Нефтекамск;60,3442287804945;75,6877160702112;21
Зирган МГ (изОренбурга);62,1685409545898;70,1571502685547;Байталлы (прямое напрвление);61,3034515380859;73,6363220214844;21
